episode,reward,R100
687,-42.205073974371544,-3.776794323791505
688,-67.60162735598989,-4.109836774784514
689,-18.772628512040352,-4.283098915851071
690,-121.3512754404894,-5.40809867508494
691,-29.7433586631939,-5.193083908210799
692,22.277363795944353,-4.6898767309584635
693,-33.99964069921303,-4.59517098477691
694,29.77849684047813,-3.7843271165676144
695,218.13795150477932,-1.4184713023950142
696,168.28007282700926,0.38714912471233903
697,74.56711015569056,1.055929115161334
698,-80.11373977741391,0.5741600636921487
699,-72.78194052360504,0.24377122650618988
700,153.15235233112796,2.3149658585137716
701,193.65033841867594,4.627086845419088
